filename,score_N,score_L,score_M,score_H,prob_N,prob_L,prob_M,prob_H,predict class,actual class
CF02_Gujarati_N_0003.npy,22.298193,-8.646427,-3.7510545,-18.897123,1.0,3.6384988e-14,4.863573e-12,1.2855869e-18,N,N
CM24_Gujarati_N_0025.npy,10.240088,-1.9901906,0.3026043,-11.792728,0.99994683,4.880162e-06,4.832619e-05,2.699266e-10,N,N
CF09_English_N_0027.npy,25.960878,-9.594631,0.008218382,-24.608377,1.0,3.617742e-16,5.356772e-12,1.0915692e-22,N,N
CF20_Gujarati_N_0017.npy,22.881094,-10.383042,2.5015814,-21.134714,1.0,3.57741e-15,1.4102303e-09,7.659095e-20,N,N
CF02_English_N_0097.npy,20.960125,-9.531913,-0.12094185,-17.71522,1.0,5.7210516e-14,6.992127e-10,1.5977561e-17,N,N
CF14_Hindi_N_0133.npy,9.437097,-2.8701708,2.2331803,-11.492551,0.9992524,4.515408e-06,0.00074311154,8.129144e-10,N,N
CM05_Hindi_N_0075.npy,19.12698,-3.535701,-1.7499809,-20.860216,1.0,1.4378794e-10,8.5753354e-10,4.303092e-18,N,N
CF04_Hindi_N_0009.npy,24.008043,-13.445449,0.7924516,-19.872509,1.0,5.4219492e-17,8.2717375e-11,8.768341e-20,N,N
CM30_Gujarati_N_0002.npy,12.654678,1.7694737,-5.3301325,-13.765921,0.9999813,1.8733017e-05,1.5462803e-08,3.3548377e-12,N,N
CM05_Hindi_N_0023.npy,13.711555,-1.8515236,1.3632618,-17.409636,0.9999956,1.7419642e-07,4.337134e-06,3.0495612e-14,N,N
CM30_English_N_0025.npy,22.20212,-2.8751333,-2.9225686,-22.644934,1.0,1.28554485e-11,1.2259879e-11,3.3355858e-20,N,N
CM03_English_N_0064.npy,23.228052,-9.294096,0.03626669,-19.870684,1.0,7.512951e-15,8.471014e-11,1.9162706e-19,N,N
CM30_English_N_0043.npy,15.688493,1.6277516,-5.6854725,-17.823162,0.99999917,7.825232e-07,5.216798e-10,2.7930151e-15,N,N
CM05_Hindi_N_0106.npy,13.386105,-2.4799883,-1.5240705,-13.41797,0.9999995,1.2865993e-07,3.3465162e-07,2.2863287e-12,N,N
CF09_English_N_0057.npy,22.95022,-5.914988,-0.66987014,-24.337555,1.0,2.9107145e-13,5.5198214e-11,2.9052336e-21,N,N
CF09_Hindi_N_0152.npy,19.40539,-5.0643487,-2.8914173,-17.030067,1.0,2.3600859e-11,2.073099e-10,1.5006618e-16,N,N
CF04_Hindi_N_0072.npy,10.650904,-3.5137312,3.292652,-13.788952,0.9993624,7.048559e-07,0.00063690543,2.4301247e-11,N,N
CF04_Hindi_N_0116.npy,29.64304,-15.458745,0.08068845,-24.445147,1.0,2.585498e-20,1.4495527e-13,3.2344344e-24,N,N
CF14_Hindi_N_0118.npy,18.90279,-11.422855,1.7652209,-15.627463,1.0,6.756776e-14,3.6078475e-08,1.0085584e-15,N,N
CM35_English_N_0116.npy,19.507715,-2.8823404,-4.5637455,-18.480072,1.0,1.8885217e-10,3.514774e-11,3.1777116e-17,N,N
CM35_English_N_0086.npy,25.1233,-6.6388745,-1.0265373,-24.594057,1.0,1.6064339e-14,4.3981485e-12,2.5587386e-22,N,N
CM35_English_N_0094.npy,26.616022,-9.278438,-1.6987088,-25.460506,1.0,2.5777134e-16,5.0474067e-13,2.417966e-23,N,N
CM38_English_N_0123.npy,20.797377,-9.782669,-0.98923266,-16.950035,1.0,5.2390783e-14,3.4529926e-10,4.0411647e-17,N,N
CF14_Hindi_N_0042.npy,18.263037,-9.159245,-0.08109072,-13.974868,1.0,1.2321244e-12,1.0795595e-08,9.982892e-15,N,N
CF18_English_N_0033.npy,33.320477,-16.622149,-2.0129554,-25.047186,1.0,2.0426441e-22,4.517371e-16,4.4796813e-26,N,N
CM24_Gujarati_N_0012.npy,18.235363,-7.425188,-0.9562925,-16.502413,1.0,7.1740482e-12,4.625617e-09,8.1954885e-16,N,N
CM05_Hindi_N_0076.npy,13.08035,0.021882834,-2.6534417,-15.14591,0.99999774,2.1319593e-06,1.468589e-07,5.5142897e-13,N,N
CF04_Hindi_N_0143.npy,16.953802,-8.204225,-0.13764533,-15.182166,1.0,1.185789e-11,3.7781444e-08,1.1054186e-14,N,N
CM05_English_N_0056.npy,15.171182,-3.3850906,-0.91481066,-15.460319,0.9999999,8.731989e-09,1.0326236e-07,4.9763216e-14,N,N
CM16_Hindi_N_0067.npy,14.364097,-8.555825,3.2535818,-15.2319145,0.9999851,1.1117265e-10,1.4954032e-05,1.4015506e-13,N,N
CM05_English_N_0052.npy,12.363316,-1.0639594,-1.0052645,-15.504321,0.999997,1.4743731e-06,1.5635012e-06,7.8929154e-13,N,N
CM35_English_N_0024.npy,16.216106,-1.5965146,0.31167802,-20.828413,0.9999999,1.8368652e-08,1.2382104e-07,8.1615085e-17,N,N
CM24_Gujarati_N_0055.npy,11.471732,-5.455561,2.2478015,-11.796652,0.9999013,4.45171e-08,9.864046e-05,7.845612e-11,N,N
CF04_English_N_0027.npy,25.79714,-13.651305,-0.82181525,-21.474789,1.0,7.374936e-18,2.751278e-12,2.9516375e-21,N,N
CF09_Hindi_N_0150.npy,24.438559,-9.94756,-0.4771553,-21.794184,1.0,1.1649247e-15,1.5109245e-11,8.344016e-21,N,N
CF09_Hindi_N_0017.npy,36.168316,-15.911942,-5.8466005,-28.722618,1.0,2.4089712e-23,5.664402e-19,6.580018e-29,N,N
CF02_English_N_0007.npy,9.361119,-4.1620245,1.8010113,-10.842475,0.99947816,1.3388952e-06,0.0005205471,1.6805979e-09,N,N
CM38_English_N_0116.npy,16.53864,-5.742665,-1.4465488,-15.151257,1.0,2.1054886e-10,1.5457251e-08,1.7268444e-14,N,N
CF09_Hindi_N_0089.npy,26.77469,-16.470146,-1.3131562,-21.401537,1.0,1.655796e-19,6.3329073e-13,1.1948963e-21,N,N
CF14_Hindi_N_0045.npy,21.375729,-11.417073,2.5555081,-20.342577,1.0,5.73149e-15,6.706283e-09,7.620251e-19,N,N
CM05_English_N_0043.npy,14.717916,-5.5327854,0.13400087,-15.414405,0.9999995,1.604101e-09,4.637523e-07,8.1978376e-14,N,N
CM03_English_N_0088.npy,30.955166,-15.697003,-3.4386792,-21.990583,1.0,5.4855573e-21,1.1559607e-15,1.0138043e-23,N,N
CM03_English_N_0074.npy,32.25133,-12.063823,-3.2310817,-28.624535,1.0,5.677703e-20,3.892094e-16,3.647097e-27,N,N
CM16_Hindi_N_0083.npy,27.1458,-8.89391,1.1998465,-26.978773,1.0,2.2292173e-16,5.3928164e-12,3.1188661e-24,N,N
CF04_Hindi_N_0019.npy,27.55398,-14.094054,-1.0168961,-21.112057,1.0,8.1750244e-19,3.9068485e-13,7.321634e-22,N,N
CF09_Hindi_N_0133.npy,24.661112,-12.2067175,-1.3126614,-20.387335,1.0,9.738803e-17,5.244853e-12,2.727145e-20,N,N
CM35_English_N_0073.npy,21.778673,-4.366811,-3.5588682,-20.528936,1.0,4.4173333e-12,9.909358e-12,4.2270617e-19,N,N
CF09_Hindi_N_0031.npy,33.509785,-15.454398,-5.2594857,-24.413553,1.0,5.4340687e-22,1.4545182e-17,6.9857516e-26,N,N
CM35_English_N_0123.npy,20.044817,-3.846573,-1.8212398,-20.340994,1.0,4.208247e-11,3.1892777e-10,2.8884522e-18,N,N
CF02_English_N_0090.npy,17.97334,-4.7003345,-1.5048864,-17.475367,1.0,1.4221607e-10,3.473074e-09,4.0255193e-16,N,N
CM05_Hindi_N_0066.npy,14.925381,1.6662248,-3.6972053,-18.078695,0.9999982,1.7442986e-06,8.171715e-09,4.6399355e-15,N,N
CF09_Hindi_N_0135.npy,24.169939,-13.025838,-3.3868392,-16.478867,1.0,7.0158277e-17,1.0770687e-12,2.2204903e-18,N,N
CM35_English_N_0014.npy,20.257599,-5.7865825,-1.5125544,-19.021807,1.0,4.8882742e-12,3.5102873e-10,8.733166e-18,N,N
CM27_Gujarati_N_0008.npy,17.933432,-6.5228076,-0.6178543,-16.182201,1.0,2.392159e-11,8.775635e-09,1.5267561e-15,N,N
CM05_Hindi_N_0117.npy,21.422018,-6.6734996,-2.751023,-18.423218,1.0,6.284512e-13,3.1752795e-11,4.9594457e-18,N,N
CM30_Gujarati_N_0037.npy,16.952639,3.4578981,-7.6193604,-18.778032,0.99999857,1.3781868e-06,2.1306689e-11,3.0364503e-16,N,N
CF09_Hindi_N_0172.npy,23.142294,-9.649147,-1.7626415,-19.340734,1.0,5.7392784e-15,1.5272979e-11,3.546951e-19,N,N
CF20_Gujarati_N_0057.npy,22.440264,-15.021514,-2.7021544,-13.399941,1.0,5.377211e-17,1.2044441e-11,2.7214245e-16,N,N
CM35_English_N_0029.npy,34.46917,-12.75306,-3.2039454,-31.054354,1.0,3.102034e-21,4.3528543e-17,3.495395e-29,N,N
CM16_Hindi_N_0005.npy,29.665121,-15.987008,1.825032,-23.189655,1.0,1.491186e-20,8.1133955e-13,1.1103582e-23,N,N
CM05_English_N_0042.npy,15.280385,-5.263619,-4.816025,-12.938884,1.0,1.1963334e-09,1.8717186e-09,5.552995e-13,N,N
CF20_Gujarati_N_0045.npy,37.043217,-17.93516,-1.4340426,-29.12596,1.0,1.3279866e-24,1.9477718e-17,1.8327059e-29,N,N
CM27_Gujarati_N_0022.npy,20.416832,-7.7057395,-0.6613548,-18.275595,1.0,6.116771e-13,7.012294e-10,1.5706947e-17,N,N
CF04_English_N_0066.npy,32.902042,-15.342965,-0.09419331,-25.786715,1.0,1.1154752e-21,4.6764604e-15,3.2493455e-26,N,N
CF02_Gujarati_N_0013.npy,20.259142,-8.519614,0.03978202,-18.178436,1.0,3.1735506e-13,1.655173e-09,2.026622e-17,N,N
CM35_English_N_0103.npy,22.250383,-4.531904,-1.4867971,-25.008686,1.0,2.3366855e-12,4.9099082e-11,2.9898272e-21,N,N
CF04_Hindi_N_0080.npy,21.267336,-13.83163,2.3826811,-17.358286,1.0,5.7110154e-16,6.2877974e-09,1.6792122e-17,N,N
CM24_Gujarati_N_0047.npy,15.905001,-6.616596,0.23442051,-14.382001,0.9999999,1.6557498e-10,1.5644208e-07,7.0229867e-14,N,N
CF09_Hindi_N_0041.npy,29.468428,-15.802195,-4.099137,-23.180162,1.0,2.1838287e-20,2.6411396e-15,1.3646077e-23,N,N
CM35_English_N_0072.npy,26.2911,-8.981675,1.0289334,-26.457123,1.0,4.799865e-16,1.0685142e-11,1.2352023e-23,N,N
CM03_English_N_0052.npy,19.280338,-8.318194,-2.494154,-14.576028,1.0,1.033021e-12,3.4950884e-10,1.978643e-15,N,N
CF14_Hindi_N_0117.npy,17.719994,-10.906842,5.002197,-19.1427,0.999997,3.694216e-13,2.9972982e-06,9.788906e-17,N,N
CF20_Gujarati_N_0069.npy,27.334322,-14.26608,-3.1035137,-18.963047,1.0,8.573825e-19,6.039708e-14,7.821811e-21,N,N
CF14_Hindi_N_0099.npy,10.882323,-6.0674257,-0.75163424,-8.66835,0.9999912,4.353251e-08,8.8599745e-06,3.2303247e-09,N,N
CM30_Gujarati_N_0035.npy,13.307651,2.757678,-5.9907136,-15.515462,0.9999738,2.6193513e-05,4.1573376e-09,3.0357772e-13,N,N
CM38_English_N_0082.npy,20.390425,-6.8164077,1.6037667,-21.848766,1.0,1.5283493e-12,6.93519e-09,4.526403e-19,N,N
CM05_Hindi_N_0037.npy,19.918375,-8.128278,-0.5870726,-17.05035,1.0,6.5992264e-13,1.2433613e-09,8.8041174e-17,N,N
CF14_Hindi_N_0040.npy,18.012114,-8.361365,1.7860619,-17.518108,0.9999999,3.5167702e-12,8.976672e-08,3.710406e-16,N,N
CF09_English_N_0056.npy,29.746376,-11.495933,0.5311265,-27.662603,1.0,1.2265705e-18,2.051059e-13,1.1684125e-25,N,N
CF14_Hindi_N_0058.npy,13.541408,-7.1080217,0.85683453,-12.105505,0.9999969,1.0766275e-09,3.0985502e-06,7.272546e-12,N,N
CF02_English_N_0015.npy,2.9524221,2.271887,2.4714108,-9.456158,0.47069722,0.23833565,0.2909652,1.9220467e-06,N,N
CF09_Hindi_N_0023.npy,32.71861,-17.199099,-7.6150703,-21.058088,1.0,2.0941813e-22,3.0430262e-18,4.4164973e-24,N,N
CM35_English_N_0006.npy,22.130178,-6.3166547,-2.905899,-20.153837,1.0,4.4228027e-13,1.3395832e-11,4.3279809e-19,N,N
CF09_Hindi_N_0013.npy,28.909674,-14.162711,-3.9935453,-21.643183,1.0,1.9674394e-19,5.1323264e-15,1.1096177e-22,N,N
CM38_English_N_0078.npy,18.156698,-9.931447,-0.70923615,-12.119393,1.0,6.3310116e-13,6.4066175e-09,7.100029e-14,N,N
CM38_English_N_0050.npy,26.276047,-8.585721,-3.883404,-22.25514,1.0,7.2398077e-16,7.978423e-14,8.3786186e-22,N,N
CM05_English_N_0014.npy,11.199163,-2.923854,0.3162025,-13.309788,0.99998057,7.352636e-07,1.8775067e-05,2.2692863e-11,N,N
CM24_Gujarati_N_0063.npy,11.05821,-5.2431793,2.051749,-11.856987,0.9998772,8.3242114e-08,0.00012259996,1.11687076e-10,N,N
CF04_English_N_0112.npy,30.18241,-14.485323,-0.7457056,-24.116095,1.0,3.9907122e-20,3.6990478e-14,2.6209539e-24,N,N
CF14_English_N_0006.npy,10.058127,-5.4724216,0.7592231,-8.937931,0.9999082,1.7994029e-07,9.151604e-05,5.624402e-09,N,N
CM05_English_N_0040.npy,15.102999,-2.1534047,-1.6993381,-15.92393,1.0,3.2036084e-08,5.0447248e-08,3.351015e-14,N,N
CF14_Hindi_N_0026.npy,18.079657,-10.418919,1.8090318,-15.9286375,0.9999999,4.1997748e-13,8.585344e-08,1.6997533e-15,N,N
CM16_Hindi_N_0009.npy,27.755733,-14.086985,0.037393082,-20.19763,1.0,6.7287994e-19,9.163849e-13,1.493206e-21,N,N
CF14_Hindi_N_0019.npy,13.505982,-6.206005,1.4245031,-13.5474205,0.9999943,2.7491e-09,5.6634076e-06,1.781781e-12,N,N
CF18_English_N_0038.npy,27.999159,-11.7074995,-5.1675215,-20.083975,1.0,5.6966274e-18,3.9436118e-15,1.3114761e-21,N,N
CM05_Hindi_N_0054.npy,11.841843,-4.1139092,0.733575,-13.543902,0.99998486,1.1762473e-07,1.4987667e-05,9.44287e-12,N,N
CM35_English_N_0092.npy,22.70196,-7.8867245,-1.9614891,-21.576183,1.0,5.194016e-14,1.9444666e-11,5.8917736e-20,N,N
CF09_English_N_0045.npy,29.948885,-13.188214,0.39049634,-25.514397,1.0,1.8441464e-19,1.4553094e-13,8.177182e-25,N,N
CM05_Hindi_N_0118.npy,17.131746,-4.532588,-1.5653685,-15.831355,1.0,3.9021106e-10,7.584835e-09,4.834008e-15,N,N
CF09_English_N_0038.npy,25.537724,-14.4866295,-5.974836,-16.147911,1.0,4.1461436e-18,2.0619072e-14,7.873339e-19,N,N
CM05_Hindi_N_0009.npy,18.477964,-0.41946095,-4.0452504,-20.510805,1.0,6.2080145e-09,1.653074e-10,1.1678647e-17,N,N
CF09_English_N_0031.npy,29.988733,-16.468128,-3.7494483,-21.830004,1.0,6.668691e-21,2.226864e-15,3.1290206e-23,N,N
CM38_English_N_0032.npy,26.975847,-5.8445735,-7.2754207,-23.4784,1.0,5.575361e-15,1.3331038e-15,1.2246138e-22,N,N
CF02_English_N_0067.npy,12.749251,-1.6380135,0.4440529,-14.630219,0.9999949,5.645311e-07,4.5281195e-06,1.2860109e-12,N,N
CM38_English_N_0051.npy,36.576824,-14.129634,-1.8763595,-32.249577,1.0,9.516224e-23,1.9952402e-17,1.2855055e-30,N,N
CF14_English_N_0007.npy,10.144279,-5.0105143,1.5908551,-9.864416,0.99980694,2.6198308e-07,0.0001928465,2.0429176e-09,N,N
CF04_Hindi_N_0042.npy,22.728445,-12.328703,-0.2090373,-16.439335,1.0,5.9548947e-16,1.0923902e-10,9.764503e-18,N,N
CF02_English_N_0103.npy,17.855902,-6.06435,2.982384,-19.363607,0.99999964,4.0885233e-11,3.471467e-07,6.851291e-17,N,N
CM38_English_N_0044.npy,40.057354,-16.094908,-7.839577,-30.042574,1.0,4.1056638e-25,1.5798916e-21,3.597388e-31,N,N
CF20_Gujarati_N_0021.npy,22.798906,-11.353507,2.057682,-20.966505,1.0,1.4716202e-15,9.822019e-10,9.8383744e-20,N,N
CF04_Hindi_N_0007.npy,24.730562,-13.584355,2.468484,-21.773832,1.0,2.291091e-17,2.1463605e-10,6.3591355e-21,N,N
CF09_English_N_0041.npy,21.046175,-9.3640175,-1.5090051,-17.52703,1.0,6.2089934e-14,1.6010687e-10,1.7695805e-17,N,N
CM24_Gujarati_N_0013.npy,23.517141,-9.370233,-1.254299,-20.629547,1.0,5.2142827e-15,1.7454205e-11,6.7194854e-20,N,N
CM16_Hindi_N_0077.npy,19.685041,-6.672421,-1.1003244,-17.591444,1.0,3.5735486e-12,9.397888e-10,6.4718446e-17,N,N
CF02_Gujarati_N_0041.npy,19.716875,-5.8260045,-2.2854037,-18.929771,1.0,8.069908e-12,2.7831173e-10,1.644279e-17,N,N
CF18_English_N_0023.npy,40.789608,-19.57249,-1.3395419,-29.721022,1.0,6.0964026e-27,5.0529207e-19,2.3857417e-31,N,N
CF02_English_N_0009.npy,10.285358,-1.047339,0.46238938,-11.250463,0.99993384,1.1974117e-05,5.4188844e-05,4.4369391e-10,N,N
CF14_Gujarati_N_0065.npy,19.450588,-5.47089,3.505879,-21.755001,0.9999999,1.5022403e-11,1.1893248e-07,1.2724477e-18,N,N
CM16_Hindi_N_0044.npy,34.54318,-18.099133,6.6108446,-33.43788,1.0,1.3732032e-23,7.3984563e-13,2.9936367e-30,N,N
CM38_English_N_0015.npy,26.502022,-8.708775,-3.8883984,-23.11916,1.0,5.10676e-16,6.3329774e-14,2.8170508e-22,N,N
CM30_Gujarati_N_0057.npy,22.295837,-8.262583,-1.180492,-20.314852,1.0,5.35361e-14,6.373229e-11,3.1218618e-19,N,N
CF02_Gujarati_N_0055.npy,10.923041,-4.2992134,-2.3864932,-7.389119,0.9999981,2.44939e-07,1.6586013e-06,1.1146254e-08,N,N
CF14_Gujarati_N_0030.npy,16.865969,-11.838307,1.4933057,-13.637662,0.99999976,3.4189345e-13,2.1073514e-07,5.6551094e-14,N,N
CM03_English_N_0047.npy,23.427992,-8.373527,-5.522408,-18.06264,1.0,1.5444592e-14,2.6730143e-13,9.568589e-19,N,N
CM30_English_N_0055.npy,22.75672,-0.9370391,-6.5567794,-22.954346,1.0,5.127806e-11,1.8591265e-13,1.4058395e-20,N,N
CM38_English_N_0009.npy,22.248693,-9.416883,-1.8081069,-18.585701,1.0,1.7693537e-14,3.56668e-11,1.8443656e-18,N,N
CF20_Gujarati_N_0036.npy,25.472319,-16.265747,0.42407125,-16.785444,1.0,7.4711516e-19,1.3233782e-11,4.443107e-19,N,N
CM05_Hindi_N_0010.npy,16.732159,-4.611552,-2.5365653,-15.961002,1.0,5.377056e-10,4.2825192e-09,6.3319952e-15,N,N
CM24_Gujarati_N_0008.npy,21.7141,-6.3574796,1.131425,-21.868296,1.0,6.436772e-13,1.1509548e-09,1.1814225e-19,N,N
CM27_Gujarati_N_0060.npy,28.450737,-13.228812,1.1068484,-23.094458,1.0,7.9213897e-19,1.3325999e-12,4.113444e-23,N,N
CF04_English_N_0033.npy,24.237516,-11.5849085,-0.20136109,-22.10359,1.0,2.7702445e-16,2.4340557e-11,7.487093e-21,N,N
CF04_English_N_0021.npy,25.870876,-12.075704,2.0950248,-24.447155,1.0,3.3113883e-17,4.7236597e-11,1.4033198e-22,N,N
CM30_English_N_0021.npy,17.124163,1.2632312,-4.9722404,-18.480366,0.9999999,1.2932574e-07,2.5331098e-10,3.44468e-16,N,N
CF02_English_N_0088.npy,18.175894,-3.1033452,-1.9960116,-18.327549,1.0,5.7351346e-10,1.7356124e-09,1.4020292e-16,N,N
CM03_English_N_0063.npy,22.70466,-11.066498,-1.7526755,-15.594539,1.0,2.1546322e-15,2.3895368e-11,2.3273923e-17,N,N
CF14_Gujarati_N_0010.npy,14.922011,-5.958568,1.4272748,-16.11093,0.99999857,8.544352e-10,1.378192e-06,3.3309245e-14,N,N
CM05_Hindi_N_0039.npy,25.935415,-10.056286,-1.9413284,-22.120996,1.0,2.3388568e-16,7.821395e-13,1.3469937e-21,N,N
CM05_Hindi_N_0072.npy,12.802529,-1.7126676,-1.6114966,-14.313328,0.9999989,4.9674065e-07,5.4962624e-07,1.6739126e-12,N,N
CF14_Gujarati_N_0071.npy,13.098104,-4.73278,-0.62015414,-11.449498,0.9999989,1.8036216e-08,1.1021376e-06,2.1832907e-11,N,N
CF02_Gujarati_N_0059.npy,13.538568,-3.3276038,-2.279097,-10.981893,0.9999999,4.7327656e-08,1.3504399e-07,2.2433623e-11,N,N
CM35_English_N_0039.npy,17.621483,-3.8780549,0.96553123,-22.137255,1.0,4.601179e-10,5.8399852e-08,5.4075493e-18,N,N
CF02_English_N_0051.npy,10.8473215,-1.2345408,2.0642512,-14.52402,0.9998411,5.66037e-06,0.00015328226,9.578495e-12,N,N
CF14_Hindi_N_0034.npy,18.110264,-10.580003,1.86391,-15.239176,0.9999999,3.467176e-13,8.7962675e-08,3.2848952e-15,N,N
CF09_Hindi_N_0106.npy,22.565159,-11.235224,-0.82446176,-18.675987,1.0,2.0925678e-15,6.950518e-11,1.2279984e-18,N,N
CF04_Hindi_N_0012.npy,23.489561,-10.254764,-0.8949282,-21.017378,1.0,2.2132291e-15,2.5701054e-11,4.6868606e-20,N,N
CF14_Hindi_N_0112.npy,22.895235,-14.666819,3.579798,-19.746351,1.0,4.8641545e-17,4.0870707e-09,3.026874e-19,N,N
CF09_Hindi_N_0104.npy,25.14529,-9.000207,-2.5119424,-21.014532,1.0,1.4818333e-15,9.741294e-13,8.97521e-21,N,N
CF09_Hindi_N_0162.npy,17.750376,-7.3988137,-1.2363639,-15.899109,1.0,1.1963162e-11,5.6775837e-09,2.43341e-15,N,N
CM35_English_N_0126.npy,34.273,-10.889658,-0.18027726,-33.78954,1.0,2.4328009e-20,1.0892603e-15,2.7594038e-30,N,N
CF18_English_N_0010.npy,26.728754,-12.588797,-3.664657,-18.895044,1.0,8.406297e-18,6.314065e-14,1.534038e-20,N,N
CM05_English_N_0048.npy,12.795702,-3.085079,0.4928746,-14.236303,0.99999535,1.2678339e-07,4.53887e-06,1.8203178e-12,N,N
CM05_Hindi_N_0122.npy,16.82775,-4.300853,-2.5886712,-14.633458,1.0,6.6675326e-10,3.6945025e-09,2.1705551e-14,N,N
CF04_Hindi_N_0137.npy,14.765826,-5.893143,-3.2059093,-11.2247,1.0,1.066408e-09,1.5666597e-08,5.157722e-12,N,N
CM30_English_N_0019.npy,20.80213,-4.518725,-2.47281,-21.35997,1.0,1.0076107e-11,7.7951014e-11,4.889133e-19,N,N
CF02_English_N_0076.npy,17.230005,-5.8501606,-2.226163,-15.674152,1.0,9.471338e-11,3.5505292e-09,5.127493e-15,N,N
CM03_English_N_0021.npy,19.926847,-6.9077153,-2.2659466,-18.350418,1.0,2.2176737e-12,2.3003381e-10,2.3789974e-17,N,N
CF02_English_N_0069.npy,24.066103,-13.010812,-1.7915885,-19.15353,1.0,7.9013285e-17,5.890438e-12,1.698052e-19,N,N
CF04_English_N_0020.npy,22.841455,-12.31185,4.0085826,-21.524569,1.0,5.4089576e-16,6.6219736e-09,5.3961076e-20,N,N
CM30_Gujarati_N_0016.npy,19.543386,4.0525913,-7.9114814,-22.07437,0.99999976,1.8725484e-07,1.1926199e-12,8.426324e-19,N,N
CF14_Gujarati_N_0033.npy,14.121863,-8.585655,1.6585428,-12.319206,0.9999962,1.3748265e-10,3.8658673e-06,3.2869061e-12,N,N
CF04_English_N_0003.npy,14.203227,-6.953776,2.10274,-13.932876,0.9999944,6.480787e-10,5.556777e-06,6.03453e-13,N,N
CM24_Gujarati_N_0021.npy,16.351252,-7.474045,-3.3123534,-11.679421,1.0,4.495782e-11,2.885393e-09,6.705528e-13,N,N
CF04_Hindi_N_0002.npy,15.381808,-9.058885,1.8657393,-13.849671,0.9999987,2.429637e-11,1.3491028e-06,2.018037e-13,N,N
CM03_English_N_0048.npy,21.493906,-7.2672715,-0.20362797,-21.841099,1.0,3.229829e-13,3.7746828e-10,1.5130236e-19,N,N
CF09_Hindi_N_0108.npy,13.853379,-7.7145877,0.6007314,-13.151188,0.9999982,4.296852e-10,1.755689e-06,1.8709628e-12,N,N
CM16_Hindi_N_0056.npy,23.868176,-13.765482,-0.6832099,-17.658436,1.0,4.5280313e-17,2.1750468e-11,9.230429e-19,N,N
CF09_Hindi_N_0166.npy,16.538614,-6.4576416,-1.1265752,-14.589152,1.0,1.0300373e-10,2.1286564e-08,3.029585e-14,N,N
CF04_English_N_0026.npy,23.21485,-8.472941,0.21191737,-22.999552,1.0,1.7304844e-14,1.023184e-10,8.4984665e-21,N,N
CM05_English_N_0003.npy,15.165389,-3.3312376,0.54901266,-17.559776,0.9999995,9.268666e-09,4.4893963e-07,6.1325435e-15,N,N
CF14_English_N_0040.npy,16.754892,-10.326132,1.8018292,-14.295596,0.99999964,1.733247e-12,3.2060265e-07,3.2729885e-14,N,N
CF20_Gujarati_N_0027.npy,23.61193,-12.574102,-2.5908556,-16.477581,1.0,1.925771e-16,4.171333e-12,3.884599e-18,N,N
CM24_Gujarati_N_0015.npy,11.8698435,-4.0701857,2.769492,-14.426595,0.9998883,1.1947714e-07,0.00011161412,3.797987e-12,N,N
CM30_Gujarati_N_0026.npy,10.210859,2.8010728,-6.538392,-11.533969,0.999395,0.0006049339,5.3165433e-08,3.598145e-10,N,N
CF09_Hindi_N_0137.npy,22.449713,-11.232613,-3.4424016,-18.017246,1.0,2.3547842e-15,5.6911164e-12,2.663323e-18,N,N
CM35_English_N_0025.npy,13.947524,-3.9252036,-1.8175873,-13.953139,0.9999999,1.7297074e-08,1.4233092e-07,7.636525e-13,N,N
CF14_Gujarati_N_0069.npy,21.916718,-10.63888,1.4063,-17.236572,1.0,7.265819e-15,1.2371965e-09,9.907003e-18,N,N
CM30_English_N_0046.npy,17.224257,0.30158,-5.6417637,-17.639477,1.0,4.4727557e-08,1.1733123e-10,7.225599e-16,N,N
CF09_Hindi_N_0087.npy,26.608162,-9.011119,-1.03309,-27.338953,1.0,3.3942394e-16,9.898207e-13,3.7244873e-24,N,N
CF20_Gujarati_N_0020.npy,35.86745,-18.523928,-6.8817058,-23.660357,1.0,2.3884914e-24,2.7181726e-19,1.4041095e-26,N,N
CF14_Hindi_N_0095.npy,15.5316515,-9.677347,1.6662105,-14.48636,0.99999905,1.1268606e-11,9.512944e-07,9.190582e-14,N,N
CF14_Gujarati_N_0034.npy,18.154875,-9.232473,-1.8625373,-12.939985,1.0,1.275927e-12,2.025575e-09,3.1309336e-14,N,N
CF14_English_N_0026.npy,19.842533,-9.579207,4.2411942,-21.570953,0.9999999,1.6683993e-13,1.6765803e-07,1.0335972e-18,N,N
CM38_English_N_0041.npy,26.64507,-5.422386,-6.419766,-23.645594,1.0,1.1838076e-14,4.366413e-15,1.4422542e-22,N,N
CF14_Gujarati_N_0048.npy,22.745584,-12.459122,-0.7652523,-16.92895,1.0,5.137966e-16,6.157055e-11,5.882594e-18,N,N
CF04_English_N_0078.npy,19.225592,-10.770138,0.40242413,-14.931043,1.0,9.3976706e-14,6.68655e-09,1.4654189e-15,N,N
CM35_English_N_0008.npy,21.667492,-6.215829,-2.0747836,-21.923235,1.0,7.7701257e-13,4.8849584e-11,1.1716207e-19,N,N
CM16_Hindi_N_0058.npy,29.50891,-17.041061,1.4794118,-23.98598,1.0,6.0758048e-21,6.713424e-13,5.8541683e-24,N,N
CM05_Hindi_N_0091.npy,26.270296,-9.949176,-0.8415543,-23.430283,1.0,1.8624456e-16,1.6806327e-12,2.6020386e-22,N,N
